site_id,year,week_index,start_date,t2m_08,t2m_mean_08_18,t2m_min_08_18,t2m_max_08_18,t2m_absmax_08_18,t2m_absmin_08_18,rh_08,rh_mean_08_18,rh_absmax_08_18,wind_mean,wind_min,wind_max,wind_absmax,n_obs,n_days,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability
65,2022,42,2022-10-15,17.242165714285715,21.680905428571428,16.71660057142857,24.257860571428573,31.669342,12.529449,52.778058929786916,37.99144068479824,73.20387774457951,4.075773314285714,2.0720094857142857,6.2730263,8.909984,7,7,1.0,1.0,1.0,1.0
65,2022,43,2022-10-22,17.357068714285713,21.828352142857142,16.739393,24.614061857142854,33.729645,11.571808,54.7979216100656,45.252155429478876,89.55577750818784,6.180092,3.3880879328571427,8.889698657142857,10.888784,7,7,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5714285714285714
65,2022,44,2022-10-29,16.290484142857142,19.89312,15.149287857142857,22.542528428571426,26.88321,12.832916,74.79681670304058,55.54666337608821,61.63634293942274,4.356815214285715,3.1222445257142857,5.721040628571429,8.455074,7,7,1.0,1.0,1.0,1.0
65,2022,45,2022-11-05,15.583530814285714,19.489251514285716,15.502785657142857,21.9067861,26.205963,5.6755066,67.24931192911671,50.223379006272346,63.84150773846519,5.1881138571428576,2.427083992857143,7.204411714285714,9.01587,7,7,0.8571428571428571,1.0,1.0,0.8571428571428571
65,2022,46,2022-11-12,4.389522028571429,8.188054028571429,4.230826257142858,10.27788,14.552399,1.9169617,56.940100121289724,44.66925526615345,73.06840661991644,3.6937685285714283,1.5985864285714286,5.7696784999999995,6.9263306,7,7,0.0,1.0,1.0,0.0
65,2022,47,2022-11-19,6.5228053571428575,10.502373642857142,6.244515571428572,12.933327785714285,17.431793,0.9031067,69.42121715067275,58.92136852361227,84.3630040876219,3.820847671428571,2.3438587571428573,5.624148271428572,7.9102488,7,7,0.14285714285714285,0.8571428571428571,1.0,0.14285714285714285
65,2022,48,2022-11-26,7.7598876500000005,12.463979914285714,7.7342660500000004,15.255698285714285,24.1232,0.43411255,72.39703682184269,52.032736282619716,89.43436920809933,4.604784228571428,2.29081725,7.1683635,9.7895,7,7,0.42857142857142855,0.8571428571428571,1.0,0.42857142857142855
65,2022,49,2022-12-03,11.386121428571428,15.481574714285713,11.131264857142856,18.548527285714282,25.341461,4.953644,75.57811041856698,63.62864855841768,84.82873479798477,3.3011465285714285,1.4612562414285715,5.3151296,9.748332,7,7,0.5714285714285714,0.7142857142857143,1.0,0.42857142857142855
65,2022,50,2022-12-10,7.28302872,10.955650742857143,7.161206862857143,13.071057885714286,18.317535,0.96569824,73.39078581413106,56.08970822527966,85.48052218308575,3.5459065142857145,1.5742819057142856,5.800613714285714,8.614058,7,7,0.14285714285714285,0.7142857142857143,1.0,0.0
65,2022,51,2022-12-17,-0.1190926857142858,4.225256514285714,-0.45313368571428597,6.514753057142857,17.005005,-9.810791,61.34424737020333,43.8992110847031,71.95429281009206,4.671816585714287,2.743901357142857,6.798111628571428,11.368591,7,7,0.0,1.0,0.8571428571428571,0.0
