site_id,site_name,week_bin,t2m_mean_08_18,rh_mean_08_18,wind_mean,t2m_absmax_08_18,t2m_absmin_08_18,rh_absmax_08_18,wind_absmax,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability,suitability_rank,suitability_temp_rank,suitability_rh_rank,suitability_wind_rank,suitability_score,no_go_week,confidence
1,BROKEN BOW II,1,-4.642426133214286,65.52387152731856,3.928016146428571,11.307526,-19.765152,88.91593946719281,9.9400215,0.0,0.6071428571428571,1.0,0.0,5,5,15,1,0.0,True,0.0
1,BROKEN BOW II,2,-3.3943726667142853,66.06957551619865,4.580943892857142,12.355621,-31.503433,91.9054265757143,10.606445,0.0,0.5,0.9642857142857144,0.0,5,6,15,2,0.0,True,0.0
1,BROKEN BOW II,3,-5.7425397725,59.73840171980835,4.658605125,13.05777,-25.193039,97.69291543560212,11.897538,0.0,0.6071428571428571,0.9285714285714286,0.0,6,5,11,3,0.0,True,0.0
1,BROKEN BOW II,4,-0.5990722310714287,64.47289723038392,4.293660264285714,13.220734,-16.74887,94.63411430034796,13.234277,0.0,0.5714285714285714,0.9285714285714286,0.0,2,3,7,3,0.0,True,0.0
1,BROKEN BOW II,5,0.2213516249999999,56.5904481787144,4.381426685714286,16.841461,-20.811813,99.09351591045748,10.214954,0.0,0.8214285714285714,0.9642857142857144,0.0,10,10,8,2,0.0,True,0.0
1,BROKEN BOW II,6,2.672613125,54.62496332405908,4.721504582142857,14.691803,-15.179382,83.94279073432665,10.495941,0.0,0.7857142857142857,0.9642857142857144,0.0,8,7,7,2,0.0,True,0.0
1,BROKEN BOW II,7,-1.4633370133571426,54.63195826162807,4.131512460714285,12.222809,-23.480438,89.43926604782233,9.732201,0.0,0.8928571428571428,1.0,0.0,8,7,4,1,0.0,True,0.0
1,BROKEN BOW II,8,0.1688269928571422,49.16287230745628,4.170694042857143,19.117584,-29.354416,75.2213272101532,10.162856,0.0,0.9642857142857144,0.9642857142857144,0.0,9,9,2,2,0.0,True,0.0
1,BROKEN BOW II,9,8.013680909375001,42.89549758506079,4.357543102232143,20.745758,-7.8716736,87.72172915631113,13.532755,0.1026785714285714,0.9285714285714286,0.9330357142857144,0.1026785714285714,12,14,3,5,0.1026785714285714,False,0.1026785714285714
1,BROKEN BOW II,10,3.8168544275,46.53154850188303,4.140941603571429,22.307281,-8.865021,78.68794186884499,11.72715,0.0714285714285714,0.9642857142857144,0.9642857142857144,0.0714285714285714,9,12,2,2,0.0714285714285714,False,0.0714285714285714
1,BROKEN BOW II,11,8.560653377964286,38.88904319348648,4.715425892857143,23.522614,-8.647308,52.53986219736796,10.576851,0.1071428571428571,1.0,0.9285714285714286,0.1071428571428571,15,16,1,3,0.1071428571428571,False,0.1071428571428571
1,BROKEN BOW II,12,7.980667335714285,44.1098361931236,5.079053417857143,20.244781,-6.138031,97.07067866764984,11.96231,0.0714285714285714,0.9285714285714286,0.8214285714285714,0.0714285714285714,16,13,3,7,0.0714285714285714,False,0.0714285714285714
1,BROKEN BOW II,13,6.844852914285714,54.11109357185136,4.365642028571428,28.314362,-12.234222,91.18771064108148,10.595696,0.1071428571428571,0.8928571428571428,0.9285714285714286,0.1071428571428571,15,16,4,3,0.1071428571428571,False,0.1071428571428571
1,BROKEN BOW II,14,10.192653078571428,40.98430119927633,5.571972160714285,22.14859,-3.3612976,82.04475104608923,14.224117,0.0714285714285714,0.9642857142857144,0.75,0.0714285714285714,15,18,2,10,0.0714285714285714,False,0.0714285714285714
1,BROKEN BOW II,15,16.183366557142858,32.35858140793326,5.333127639285714,28.427399,-1.5120544,56.55850282950004,11.43608,0.6428571428571428,1.0,0.8571428571428572,0.5714285714285714,12,9,1,6,0.5714285714285714,False,0.5714285714285714
1,BROKEN BOW II,16,13.864984292857145,34.54326618527277,4.919506035714286,30.91275,-0.97055054,83.07295734361774,11.733301,0.4642857142857142,0.9642857142857144,0.8928571428571429,0.3928571428571428,11,10,2,4,0.3928571428571428,False,0.3928571428571428
1,BROKEN BOW II,17,14.600484035714285,50.54867001376067,4.931159546428571,25.254303,5.4405823,89.06693419425767,12.855601,0.4999999999999999,0.8214285714285714,0.8571428571428572,0.4285714285714285,15,15,8,6,0.4285714285714285,False,0.4285714285714285
1,BROKEN BOW II,18,15.772166421428572,48.19014098878694,4.18476915,26.170563,1.9689026,97.02558182409106,12.671031,0.5714285714285714,0.9285714285714286,0.9285714285714286,0.5357142857142857,12,11,3,3,0.5357142857142857,False,0.5357142857142857
1,BROKEN BOW II,19,21.964604,44.33999187792138,4.269940960714286,30.037262,10.963043,77.00628325629143,10.174527,1.0,0.9642857142857144,0.9642857142857144,0.9285714285714286,3,1,2,2,0.9285714285714286,False,0.9285714285714286
1,BROKEN BOW II,20,19.72163019642857,48.28895631260031,4.372621546428571,31.275055,8.702789,86.88483586350394,12.842628,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.8214285714285714,4,6,3,3,0.8214285714285714,False,0.8214285714285714
1,BROKEN BOW II,21,18.040528464285718,54.45591871029031,4.185919485714286,28.677399,7.4371643,89.71327264590036,11.066769,0.7142857142857142,0.9642857142857144,0.9642857142857144,0.7142857142857142,8,9,2,2,0.7142857142857142,False,0.7142857142857142
1,BROKEN BOW II,22,21.70811078571429,57.5916687641218,3.7207081892857135,30.480377,10.182526,83.7314425310528,10.314988,0.9285714285714286,0.9285714285714286,0.9642857142857144,0.8571428571428572,5,3,3,2,0.8571428571428572,False,0.8571428571428572
1,BROKEN BOW II,23,22.88436032142857,52.70095294039484,2.793111946428571,29.538727,14.295074,72.04308405522933,7.2661953,1.0,1.0,1.0,1.0,1,1,1,1,1.0,False,1.0
1,BROKEN BOW II,24,26.157204,49.4331972749254,3.823439846428572,36.388824,13.610992,79.04500550363574,9.890296,1.0,0.9642857142857144,1.0,0.9642857142857144,2,1,2,1,0.9642857142857144,False,0.9642857142857144
1,BROKEN BOW II,25,27.756285964285716,49.390595764589726,5.019613696428571,36.42276,16.360504,78.45949083702378,10.295438,1.0,0.9642857142857144,0.9642857142857144,0.9285714285714286,2,1,2,2,0.9285714285714286,False,0.9285714285714286
1,BROKEN BOW II,26,26.46815807142857,49.06877122648749,4.0478121,35.54605,17.32486,75.56004420788945,10.122439,1.0,0.9642857142857144,0.9642857142857144,0.9285714285714286,3,1,2,2,0.9285714285714286,False,0.9285714285714286
1,BROKEN BOW II,27,25.92692232142857,55.59804699229119,3.455412160714286,35.946198,16.041656,86.46314658078379,7.6126018,1.0,0.9642857142857144,1.0,0.9642857142857144,2,1,2,1,0.9642857142857144,False,0.9642857142857144
1,BROKEN BOW II,28,29.01141096428572,47.38512926988918,3.4569069964285712,36.760895,19.740875,62.34935261626581,7.6577168,1.0,1.0,1.0,1.0,1,1,1,1,1.0,False,1.0
1,BROKEN BOW II,29,27.23457521428572,53.09849201398356,3.170770942857143,34.822174,17.251862,73.5999723673167,7.5590787,1.0,1.0,1.0,1.0,1,1,1,1,1.0,False,1.0
1,BROKEN BOW II,30,29.598494607142857,48.37349197667997,3.5070631464285715,37.025787,18.885162,69.78526329945164,8.298786,0.9285714285714286,1.0,1.0,0.9285714285714286,3,3,1,1,0.9285714285714286,False,0.9285714285714286
1,BROKEN BOW II,31,28.46884407142857,52.97975480960936,3.7524756,37.356842,18.772125,75.02718482149004,9.357937,0.9642857142857144,0.9285714285714286,1.0,0.8928571428571428,4,2,3,1,0.8928571428571428,False,0.8928571428571428
1,BROKEN BOW II,32,26.28367982142857,51.31931422887429,3.3197239428571432,35.539948,15.983795,68.99868746322774,10.543307,1.0,1.0,0.9642857142857144,0.9642857142857144,2,1,1,2,0.9642857142857144,False,0.9642857142857144
1,BROKEN BOW II,33,27.39214817857143,51.000202200958185,3.8252094214285712,35.817047,17.983307,76.3497168021148,9.169291,1.0,0.9285714285714286,1.0,0.9285714285714286,3,1,3,1,0.9285714285714286,False,0.9285714285714286
1,BROKEN BOW II,34,28.34520403571429,45.70134231654626,3.7709488321428575,39.24527,16.17862,66.09193050239587,9.002358,0.8571428571428571,1.0,1.0,0.8571428571428571,5,5,1,1,0.8571428571428571,False,0.8571428571428571
1,BROKEN BOW II,35,26.360963892857143,48.79923485378993,3.483516239285714,38.138092,15.924225,89.11577465467929,7.889013,0.9642857142857144,0.9285714285714286,1.0,0.8928571428571428,5,2,3,1,0.8928571428571428,False,0.8928571428571428
1,BROKEN BOW II,36,24.99611067857143,42.6337126600057,4.100405125,36.42227,14.066803,67.06943605331116,10.604143,0.9642857142857144,1.0,0.9642857142857144,0.9285714285714286,3,2,1,2,0.9285714285714286,False,0.9285714285714286
1,BROKEN BOW II,37,24.55005707142857,49.19235094744745,3.9794552107142858,33.087555,14.7447815,82.67141430229368,9.722707,1.0,0.9285714285714286,1.0,0.9285714285714286,3,1,3,1,0.9285714285714286,False,0.9285714285714286
1,BROKEN BOW II,38,22.628944500000003,50.8586542938356,3.7130342571428567,32.683258,12.527985,75.55059992033055,10.064181,0.9642857142857144,0.9642857142857144,0.9642857142857144,0.8928571428571428,4,2,2,2,0.8928571428571428,False,0.8928571428571428
1,BROKEN BOW II,39,23.61668782142857,39.69256963691935,3.741471167857143,31.827301,13.753326,57.38923861196257,9.084109,1.0,1.0,1.0,1.0,1,1,1,1,1.0,False,1.0
1,BROKEN BOW II,40,20.066106357142857,40.094658954005176,4.5159825357142855,30.725983,5.016754,76.16107808455185,10.041746,0.8571428571428571,0.9642857142857144,0.9642857142857144,0.7857142857142857,7,5,2,2,0.7857142857142857,False,0.7857142857142857
1,BROKEN BOW II,41,17.770801482142858,44.61030316522309,4.3352520892857145,28.520172,5.3041077,93.43261931009432,11.546396,0.75,0.9285714285714286,0.9285714285714286,0.7142857142857143,8,8,3,3,0.7142857142857143,False,0.7142857142857143
