site_id,site_name,week_bin,t2m_mean_08_18,rh_mean_08_18,wind_mean,t2m_absmax_08_18,t2m_absmin_08_18,rh_absmax_08_18,wind_absmax,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability,suitability_rank,suitability_temp_rank,suitability_rh_rank,suitability_wind_rank,suitability_score,no_go_week,confidence
22,FRANKLIN COUNTY,1,0.6617902957142857,70.00176715728576,2.9052417857142854,5.731842,-10.8685,85.1805996479028,6.860657,0.0,0.5714285714285714,1.0,0.0,2,2,4,1,0.0,True,0.0
23,GLENROCK,1,-3.465651125714285,60.4618781879942,4.230732785714286,3.2088928,-13.058563,69.43942756282098,8.277714,0.0,1.0,1.0,0.0,2,2,1,1,0.0,True,0.0
24,GLENROCK III,1,-3.465651125714285,60.4618781879942,3.8866057,3.2088928,-13.058563,69.43942756282098,7.5682073,0.0,1.0,1.0,0.0,2,2,1,1,0.0,True,0.0
25,GLENVILLE,1,-1.6487759700000002,66.5887617042973,2.909226771428571,3.0343323,-6.901245,77.8710744621009,5.088533,0.0,0.7142857142857143,1.0,0.0,2,2,3,1,0.0,True,0.0
26,GREEN ENERGY MACHINE,1,-0.4605023271428571,68.32289916348336,2.5430838571428573,4.402008,-7.466675,77.65936565567458,4.569162,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
27,GREENFIELD,1,-0.3933795171428572,68.35423833382518,2.595974885714285,4.3473206,-7.2401123,78.03395813402345,4.7559304,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
28,HASTINGS,1,0.5139298657142858,71.09706698369865,2.9047302428571427,5.4198303,-10.1770935,83.26404164835988,6.229905,0.0,0.7142857142857143,1.0,0.0,2,2,3,1,0.0,True,0.0
29,HAWKEYE REPOWER,1,-1.1308236942857144,65.36875250011984,2.5551818,3.3976135,-7.078003,73.3099760829424,4.8269777,0.0,1.0,1.0,0.0,2,2,1,1,0.0,True,0.0
30,IDA GROVE,1,-1.0890534485714285,67.98663521092921,2.665428342857143,4.256256,-8.7821045,78.11078664561721,4.760243,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
31,IDA GROVE II,1,-1.1521115285714283,68.04659404093307,2.665428342857143,4.265045,-8.889526,78.29375410535482,4.760243,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
32,INDEPENDENCE,1,-0.5538781899999999,66.03787003724851,2.5860693142857145,2.990387,-6.267456,74.58779477354582,4.7129393,0.0,1.0,1.0,0.0,2,2,1,1,0.0,True,0.0
33,INTREPID,1,-1.1801655057142857,67.92679729828758,2.681106128571429,4.296295,-8.917847,78.18638721696367,4.847333,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
34,JAYHAWK,1,2.3491314,72.44964784679694,1.9376919428571429,7.1424866,-4.119232,87.62385188563509,3.2109034,0.0,0.7142857142857143,1.0,0.0,2,2,3,1,0.0,True,0.0
35,LIMESTONE,1,10.117711714285717,63.49958577148801,2.859962442857143,15.63858,1.679596,74.1875136916855,6.236297,0.0,1.0,1.0,0.0,2,2,1,1,0.0,True,0.0
36,LIMESTONE F06 REPLACEMENT,1,10.0388889,63.62151456069291,2.859962442857143,15.606354,1.5575256,74.2081811453884,6.236297,0.0,1.0,1.0,0.0,2,2,1,1,0.0,True,0.0
37,LOCKETT WIND,1,7.678987971428571,65.18345735600376,3.1807427285714285,14.165924,-0.87435913,74.24321912740632,8.476632,0.0,1.0,1.0,0.0,2,2,1,1,0.0,True,0.0
38,MANCHESTER,1,-0.6495623042857144,66.00212924935656,2.5101097,2.896637,-6.2508545,73.87628932298085,4.586056,0.0,1.0,1.0,0.0,2,2,1,1,0.0,True,0.0
39,MASON CITY,1,-1.2709160614285715,65.83789830333058,2.7028673857142858,3.7953186,-7.296753,76.61798102753362,4.7701545,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
40,MASON CITY 2.3-116 WTG,1,-1.2709160614285715,65.83789830333058,2.7028673857142858,3.7953186,-7.296753,76.61798102753362,4.7701545,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
41,MEADOW RIDGE,1,-0.3655855085714285,67.82867764109407,2.593379514285714,4.4371643,-7.191284,77.79281594987876,4.8484197,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
42,PALMERS CREEK,1,-2.1414643942857143,66.3010321222335,3.105204057142857,3.3348694,-8.877045,79.83288184685436,5.456425,0.0,0.7142857142857143,1.0,0.0,2,2,3,1,0.0,True,0.0
43,PERENNIAL,1,0.9205857394285716,68.78123437249026,2.7888781714285718,5.858307,-5.564789,79.91076227703577,6.2681565,0.0,0.7142857142857143,1.0,0.0,2,2,3,1,0.0,True,0.0
44,PETERSBURG,1,-1.3854904885714288,78.57831100838051,3.2962515,2.7425842,-9.509125,84.79930349594346,6.744617,0.0,0.1428571428571428,1.0,0.0,2,2,7,1,0.0,True,0.0
45,PIONEER WIND PARK,1,-6.157501285714285,72.28734440450373,3.029978871428572,0.84658813,-15.157166,76.17226343679346,5.919089,0.0,0.7142857142857143,1.0,0.0,2,2,3,1,0.0,True,0.0
46,POLK,1,-0.1557890664285714,73.32418512057954,2.909551571428572,3.7828674,-10.504242,81.70825457829508,5.9509788,0.0,0.4285714285714285,1.0,0.0,2,2,5,1,0.0,True,0.0
47,PRAIRIE BREEZE,1,-1.5402503314285714,79.08207420614981,3.3032453857142854,2.5091858,-10.42807,85.63385250829064,6.763214,0.0,0.1428571428571428,1.0,0.0,2,2,7,1,0.0,True,0.0
49,ROCK COUNTY WIND,1,-2.1918904994285717,68.87509269327718,2.907232871428572,2.4129944,-9.3573,77.28893080129227,4.9559684,0.0,0.7142857142857143,1.0,0.0,2,2,3,1,0.0,True,0.0
50,ROLLING HILLS,1,-3.465651125714285,60.4618781879942,3.8866057,3.2088928,-13.058563,69.43942756282098,7.5682073,0.0,1.0,1.0,0.0,2,2,1,1,0.0,True,0.0
51,SEVEN MILE HILL,1,-6.309762485714286,66.32376263519822,2.858454771428572,-0.16903687,-18.256775,74.1154412796798,10.281053,0.0,1.0,0.8571428571428571,0.0,2,2,1,2,0.0,True,0.0
52,SEWARD,1,0.2614056342857143,70.78211579134846,2.821207228571428,5.5572815,-7.3194275,78.44866797252364,6.259725,0.0,0.5714285714285714,1.0,0.0,2,2,4,1,0.0,True,0.0
53,SHOOTING STAR,1,2.6200327814285718,70.70521413423803,3.2059833,9.021393,-3.729828,88.25423657736337,7.3839006,0.0,0.7142857142857143,1.0,0.0,2,2,3,1,0.0,True,0.0
54,SKYVOLT,1,-0.3933795171428572,68.35423833382518,2.595974885714285,4.3473206,-7.2401123,78.03395813402345,4.7559304,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
55,SOUTHFORK,1,-1.94201739,68.1172892748452,3.114220842857143,2.9960022,-8.614136,79.02007656838322,5.45024,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
56,SUNFLOWER,1,1.737625727642857,73.64569098292658,2.213103542857143,6.884674,-5.2032166,90.5838271258034,4.964212,0.0,0.7142857142857143,1.0,0.0,2,2,3,1,0.0,True,0.0
57,SUNZIA WIND SOUTH,1,2.79223745,43.14692079177788,4.625426342857144,9.339752,-5.0390015,65.84042022146622,9.244877,0.0,1.0,1.0,0.0,2,2,1,1,0.0,True,0.0
58,TATANKA,1,-3.359149128571429,71.54201233954252,3.3826281714285718,1.1927795,-9.1006775,83.08444527188342,5.4964137,0.0,0.5714285714285714,1.0,0.0,2,2,4,1,0.0,True,0.0
59,VALENTINE,1,-1.8760483142857145,75.02564479485513,4.140719742857143,2.4754944,-9.479004,86.44414422690417,7.798182,0.0,0.4285714285714285,1.0,0.0,2,2,5,1,0.0,True,0.0
60,WALNUT,1,-0.558221984,69.02757578537205,2.490127157142857,4.4273987,-7.812378,77.86229561199012,4.503441,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
61,WALNUT EXPANSION,1,-0.558221984,69.02757578537205,2.476512942857142,4.4273987,-7.812378,77.86229561199012,4.5185137,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
62,WALNUT EXPANSION III,1,-0.558221984,69.02757578537205,2.490127157142857,4.4273987,-7.812378,77.86229561199012,4.503441,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
63,WESTERN PLAINS,1,2.015058624285714,66.3677598019656,3.1777803142857146,8.822174,-7.2356873,88.68004474912252,6.4026613,0.0,0.7142857142857143,1.0,0.0,2,2,3,1,0.0,True,0.0
64,WESTERN TRAIL,1,8.053239885714286,64.84286287834114,3.1165849428571426,14.26358,-0.4378357,75.46276610893736,8.071885,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
65,WILLOW SPRINGS,1,7.721937571428571,64.02259568660182,3.3662322714285717,15.016754,-0.6897888,79.46902591978225,8.581492,0.0,0.7142857142857143,1.0,0.0,2,2,3,1,0.0,True,0.0
66,WIND GEM,1,-0.2919882299999999,67.32995316541188,2.571426842857143,4.5553284,-7.119995,77.54038663956234,4.8294954,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
67,WIOTA,1,-0.4549600114285714,68.57066923552503,2.5227767285714284,4.4479065,-7.569214,77.63560669601691,4.4288154,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
68,WOLVERINE,1,-0.3655855085714285,67.82867764109407,2.593379514285714,4.4371643,-7.191284,77.79281594987876,4.8484197,0.0,0.8571428571428571,1.0,0.0,2,2,2,1,0.0,True,0.0
7,CENTURY OAK,2,7.993494985714286,31.407663096375604,6.400724271428572,20.856842,-10.9288025,33.68112433485268,12.236638,0.1428571428571428,1.0,0.7142857142857143,0.1428571428571428,1,2,1,3,0.1428571428571428,False,0.1428571428571428
35,LIMESTONE,2,9.110988042857144,48.77474772526146,5.826411785714286,20.958893,-7.159729,70.8832060208972,12.2610655,0.1428571428571428,1.0,0.8571428571428571,0.1428571428571428,1,2,1,2,0.1428571428571428,False,0.1428571428571428
